transaction_id,customer_id,merchant_id,transaction_time,amount,card_type,location,purchase_category,customer_age,is_fraudulent
904,289328,2093,1/24/2024 14:42,5437.01,Visa,Chennai,Digital,56,1
784,359296,2063,1/29/2024 11:13,5096.628,MasterCard,Surat,Digital,,1
959,285628,2001,2/3/2024 6:54,3896.08,MasterCard,,Digital,26,0
668,778215,2075,1/25/2024 23:04,7657.848,Visa,Bangalore,Digital,42,0
403,290199,2059,10/20/2023 8:33,8259.24,MasterCard,,Digital,68,1
357,262267,2020,3/20/2024 7:48,4044.87,Rupay,Kolkata,Digital,68,
751,839727,2063,1/2/2024 9:58,3365.16,MasterCard,,Digital,23,0
208,571925,2081,11/4/2023 0:50,13868.244,MasterCard,Surat,Digital,37,0
245,582905,2021,1/16/2024 20:01,8416.67,Visa,Surat,Digital,44,0
397,308078,2058,2/3/2024 17:43,6764.124,Visa,Mumbai,POS,,0
98,159139,2032,9/27/2023 18:03,7999.044,MasterCard,Ahmedabad,Digital,46,0
1162,402729,2042,1/26/2024 2:58,11206.0575,Rupay,Hyderabad,,31,0
87,211576,2016,3/22/2024 15:50,648.42,Visa,Kolkata,POS,49,0
1158,973080,2078,2/21/2024 13:08,163.614,Rupay,Bangalore,POS,46,0
290,420910,2064,10/30/2023 18:40,7748.22,MasterCard,Bangalore,,18,
451,766637,2093,2/12/2024 14:23,851.99,Visa,Bangalore,POS,,1
228,253440,2098,2/7/2024 23:49,1538.88,MasterCard,Pune,Digital,30,1
590,330559,2044,10/9/2023 7:55,10826.09,Rupay,Hyderabad,Digital,64,0
103,300039,2025,1/20/2024 17:16,1566.54,Rupay,Surat,Digital,28,0
726,259073,2060,9/17/2023 17:04,8525.11,Rupay,Jaipur,,41,1
563,679213,2080,9/14/2023 16:14,6364.1,Rupay,,Digital,68,
1026,239251,2052,1/1/2024 22:18,7955.43,MasterCard,Chennai,Digital,54,1
630,585823,2087,3/17/2024 12:19,4739.31,,Hyderabad,Digital,63,1
756,256948,2002,11/1/2023 20:17,6127.26,Visa,Kolkata,POS,34,1
1082,730171,2047,10/15/2023 18:26,3997.763,Rupay,Bangalore,Digital,22,0
119,784722,2095,2/14/2024 15:03,4360.032,Rupay,Mumbai,POS,52,0
115,772289,2060,10/2/2023 8:45,7102.01,Rupay,Pune,Digital,64,0
509,525337,2008,1/16/2024 19:28,1430.34,MasterCard,Kolkata,POS,58,1
870,363200,2044,1/4/2024 0:03,10181.025,Rupay,Pune,POS,22,1
1048,448756,2007,10/18/2023 1:07,8341.8885,Visa,Chennai,Digital,46,1
3,975001,2067,3/7/2024 18:27,7509.832,MasterCard,Hyderabad,POS,24,0
1128,669407,2032,2/2/2024 23:46,,Rupay,Jaipur,Digital,23,0
528,413260,2010,12/28/2023 20:18,,Visa,,Digital,24,1
52,202454,2045,10/17/2023 14:50,6966.69,MasterCard,Ahmedabad,POS,65,1
796,581358,2085,9/11/2023 19:53,,Visa,Jaipur,POS,54,0
813,435873,2031,10/11/2023 15:57,4016.21,Rupay,Kolkata,Digital,20,0
443,870965,2015,3/7/2024 16:38,4757.599,Visa,Ahmedabad,,,0
773,821848,2001,10/1/2023 1:27,10213.1865,,Pune,Digital,52,0
140,408619,2046,12/2/2023 7:11,8701.88,MasterCard,Pune,POS,27,0
239,918144,2013,9/29/2023 10:51,9555.58,Rupay,Mumbai,Digital,22,0
549,114299,2037,1/20/2024 1:11,13645.11,Rupay,Hyderabad,Digital,53,0
989,928096,2007,12/26/2023 5:02,5428.83,Rupay,Bangalore,Digital,65,1
1004,317669,2027,11/27/2023 0:06,12451.9065,Rupay,Surat,POS,37,0
603,270090,2030,9/21/2023 5:35,13191.102,Rupay,Delhi,,43,1
790,172300,2044,10/12/2023 6:25,8246.71,MasterCard,Kolkata,POS,57,0
1037,507826,2042,2/16/2024 8:33,10878.96,Visa,Kolkata,Digital,21,0
1192,271948,2015,10/1/2023 20:38,,MasterCard,Hyderabad,Digital,55,0
199,881954,2006,9/27/2023 18:49,4718.483,,Kolkata,POS,65,
947,423284,2013,12/31/2023 23:15,,Rupay,,Digital,60,0
467,494914,2014,11/1/2023 2:22,4513.392,Visa,Ahmedabad,Digital,30,0
953,357278,2040,1/14/2024 22:31,9506.53,Rupay,Pune,Digital,23,1
560,686604,2027,3/28/2024 10:50,,MasterCard,Kolkata,Digital,51,1
39,771430,2071,1/25/2024 5:11,14247.4695,Visa,Jaipur,Digital,67,0
208,571925,2081,11/4/2023 0:50,13868.244,MasterCard,Surat,Digital,37,0
1171,717656,2046,1/29/2024 11:49,9697.44,Rupay,Kolkata,Digital,,1
192,954155,2013,11/8/2023 0:40,7678.125,Rupay,Ahmedabad,POS,38,0
1195,255822,2017,9/3/2023 7:56,4866.57,Rupay,,Digital,35,1
454,637934,2044,3/2/2024 8:21,4396.66,Rupay,Pune,POS,31,0
111,196434,2019,9/3/2023 19:59,,Visa,,Digital,19,0
401,101299,2023,1/29/2024 1:13,,Visa,Chennai,Digital,56,0
368,997041,2058,1/15/2024 5:19,11432.79,MasterCard,Bangalore,POS,69,1
257,251086,2041,3/22/2024 6:16,7387.47,Rupay,Jaipur,POS,20,0
808,294753,2091,9/7/2023 14:51,932.569,Rupay,Bangalore,POS,19,0
836,140241,2008,10/6/2023 11:39,,Visa,Chennai,,22,1
662,479072,2081,2/13/2024 0:59,6945.84,Rupay,Ahmedabad,POS,58,1
52,202454,2045,10/17/2023 14:50,6966.69,MasterCard,Ahmedabad,POS,65,1
475,483215,2042,1/8/2024 5:58,7351.995,MasterCard,Kolkata,Digital,61,1
231,607905,2080,10/24/2023 14:52,3280.53,MasterCard,Chennai,POS,68,0
1028,545113,2042,9/3/2023 22:50,549.75,MasterCard,Pune,POS,46,0
1033,452850,2056,12/12/2023 15:39,3130.589,MasterCard,Pune,,19,0
760,410015,2024,3/5/2024 2:03,157.17,MasterCard,Ahmedabad,POS,29,
793,661325,2040,12/5/2023 23:06,,Rupay,,Digital,52,1
352,359268,2079,9/24/2023 13:14,157.135,MasterCard,Delhi,POS,42,0
620,518988,2065,2/1/2024 0:38,1577.01,Rupay,Bangalore,POS,56,0
467,494914,2014,11/1/2023 2:22,4513.392,Visa,Ahmedabad,Digital,30,0
340,892523,2018,2/25/2024 7:24,8809.656,Visa,Delhi,Digital,21,0
174,501175,2053,3/22/2024 14:01,7457.88,Visa,Surat,Digital,60,1
447,210343,2024,1/23/2024 0:15,12054.45,Visa,Delhi,POS,35,1
343,466853,2048,9/25/2023 12:58,5108.19,Visa,Ahmedabad,Digital,53,1
621,679114,2095,9/27/2023 17:52,2924.1,Visa,Hyderabad,Digital,50,
1075,835340,2032,11/26/2023 14:51,741.136,MasterCard,Chennai,POS,38,0
790,172300,2044,10/12/2023 6:25,8246.71,MasterCard,Kolkata,POS,57,0
1143,313553,2084,12/24/2023 8:12,753.612,Visa,Chennai,Digital,35,0
633,592988,2082,1/17/2024 2:38,,MasterCard,Ahmedabad,Digital,59,1
1014,710131,2025,11/27/2023 14:36,4100.71,MasterCard,Mumbai,Digital,66,0
583,690299,2091,11/11/2023 18:38,7406.664,Visa,Hyderabad,Digital,56,0
209,798689,2001,11/7/2023 9:42,159.76,MasterCard,Kolkata,Digital,62,1
1061,937305,2042,1/18/2024 9:48,8541.159,MasterCard,Ahmedabad,POS,20,0
368,997041,2058,1/15/2024 5:19,11432.79,MasterCard,Bangalore,POS,69,1
941,516132,2007,1/9/2024 2:47,15671.142,Visa,Surat,Digital,57,1
944,973492,2086,3/21/2024 19:13,1421.167,Rupay,Hyderabad,POS,66,0
371,668461,2046,9/11/2023 20:14,2477.616,MasterCard,Bangalore,Digital,33,
240,759403,2008,3/19/2024 23:24,14183.442,MasterCard,Surat,Digital,59,1
429,602736,2029,11/15/2023 17:17,4256.054,Visa,Mumbai,Digital,26,0
259,383532,2040,1/24/2024 8:34,8181.924,MasterCard,Hyderabad,Digital,23,0
943,588141,2093,10/24/2023 3:55,,,,Digital,52,1
118,332717,2000,2/11/2024 21:08,2667.97,Rupay,Surat,Digital,52,1
632,527985,2069,12/8/2023 5:31,11447.478,Rupay,,POS,,0
973,574839,2022,2/28/2024 1:57,7292.241,MasterCard,Surat,POS,32,0
293,209579,2035,3/25/2024 19:09,10655.106,Visa,,POS,52,0
15,679113,2019,9/10/2023 23:01,11429.748,Visa,Mumbai,Digital,24,1
990,757903,2042,11/28/2023 8:15,9664.98,Visa,Chennai,POS,41,0
585,358691,2058,11/28/2023 18:22,8830.04,MasterCard,Delhi,Digital,50,0
639,862513,2062,1/18/2024 7:20,8564.59,MasterCard,Delhi,Digital,45,0
63,652304,2039,10/16/2023 4:09,1386.363,MasterCard,Kolkata,POS,47,0
1060,744219,2089,12/16/2023 2:41,2648.916,Rupay,Chennai,Digital,29,0
893,127908,2073,9/27/2023 22:52,10517.529,MasterCard,Surat,POS,42,1
771,289476,2062,3/25/2024 0:28,6600.495,Rupay,Jaipur,Digital,28,1
666,722636,2046,1/10/2024 8:53,10746.076,Visa,Kolkata,Digital,69,0
1177,144955,2014,2/20/2024 10:38,5203.71,Visa,Jaipur,POS,47,0
502,345999,2005,10/23/2023 19:59,1303.775,Visa,Hyderabad,Digital,30,0
165,143241,2092,1/22/2024 12:31,,MasterCard,Chennai,Digital,18,0
258,883031,2099,2/10/2024 6:00,5146.61,Rupay,Pune,Digital,23,0
948,679206,2077,9/24/2023 4:24,16997.796,Visa,Chennai,POS,53,0
575,612514,2090,11/27/2023 2:47,14754.06,Visa,Surat,POS,57,
452,269360,2048,1/22/2024 20:56,7293,MasterCard,Mumbai,Digital,33,0
183,288871,2087,11/14/2023 18:45,6965.6,MasterCard,Kolkata,POS,28,0
487,879598,2070,3/17/2024 18:10,5623.67,MasterCard,Mumbai,Digital,47,1
949,575647,2001,9/24/2023 19:03,1530.52,MasterCard,Delhi,POS,65,0
1181,641353,2085,12/12/2023 6:39,3033.02,Rupay,Chennai,POS,43,0
360,121627,2079,9/4/2023 13:44,5573.1,,Surat,Digital,60,0
1143,313553,2084,12/24/2023 8:12,753.612,Visa,Chennai,Digital,35,0
1143,313553,2084,12/24/2023 8:12,753.612,Visa,Chennai,Digital,35,0
1033,452850,2056,12/12/2023 15:39,3130.589,MasterCard,Pune,,19,0
498,472721,2056,2/4/2024 11:39,5599.356,Rupay,Jaipur,Digital,63,1
606,621527,2009,10/29/2023 21:34,8199.68,MasterCard,Surat,Digital,32,0
392,844685,2094,3/1/2024 15:05,5902.61,Rupay,,Digital,66,0
274,550895,2039,11/15/2023 6:51,2138.868,Rupay,Mumbai,POS,34,0
616,741542,2076,2/23/2024 17:53,3385.32,Visa,Surat,POS,47,0
446,970931,2029,9/11/2023 23:23,2852.565,Visa,Hyderabad,POS,21,
623,757463,2045,3/4/2024 1:05,5268.03,Visa,Pune,Digital,65,0
690,977354,2080,9/3/2023 19:55,173.42,Visa,Pune,Digital,47,0
428,765424,2033,1/7/2024 18:12,10087.236,Rupay,Mumbai,POS,59,0
1174,617607,2035,2/1/2024 8:47,224.65,Rupay,Surat,Digital,50,0
284,756791,2091,12/8/2023 8:15,6265.4,MasterCard,Ahmedabad,Digital,41,0
1056,421750,2046,3/23/2024 20:42,9057.642,Visa,Bangalore,Digital,26,0
566,686912,2095,10/31/2023 14:34,9155.15,Visa,Hyderabad,Digital,42,1
153,266723,2031,3/22/2024 21:44,5385.897,Visa,Jaipur,Digital,63,0
23,115377,2089,11/17/2023 6:42,4139.73,MasterCard,Surat,Digital,,
640,624893,2027,2/15/2024 12:06,2772.528,MasterCard,Bangalore,Digital,27,1
1006,841007,2005,12/2/2023 20:57,7262.728,Visa,Surat,Digital,39,
280,556350,2044,10/15/2023 16:42,867.61,Visa,,POS,64,1
67,422454,2072,11/9/2023 4:54,5881.59,MasterCard,Delhi,Digital,22,1
155,751731,2073,9/28/2023 5:15,,Visa,,POS,38,1
632,527985,2069,12/8/2023 5:31,11447.478,Rupay,,POS,,0
667,836721,2028,3/25/2024 5:15,1727.505,Visa,Jaipur,Digital,19,0
685,246097,2097,1/19/2024 14:50,1287.187,,Chennai,POS,69,1
888,653317,2095,9/10/2023 4:27,11361.495,Rupay,Pune,Digital,40,0
1014,710131,2025,11/27/2023 14:36,4100.71,MasterCard,Mumbai,Digital,66,0
641,284510,2059,10/18/2023 21:43,8378.56,Rupay,Bangalore,Digital,34,1
396,213581,2017,11/4/2023 15:26,6985.008,Visa,Hyderabad,POS,65,0
487,879598,2070,3/17/2024 18:10,5623.67,MasterCard,Mumbai,Digital,47,1
1024,523260,2011,2/13/2024 12:34,814.78,Visa,Hyderabad,POS,60,1
636,968061,2073,10/5/2023 4:06,10318.44,Rupay,Bangalore,Digital,44,0
61,802751,2053,11/26/2023 19:29,5804.95,Rupay,Chennai,Digital,45,0
757,270456,2019,2/8/2024 14:29,2842.8,Visa,Chennai,Digital,57,0
143,460715,2093,1/8/2024 10:09,4871.58,Visa,Kolkata,Digital,53,0
1079,281176,2079,10/19/2023 12:34,7422,Rupay,Pune,Digital,67,1
147,917225,2003,1/27/2024 21:04,9757.32,Visa,Delhi,Digital,23,0
213,524892,2019,9/29/2023 2:46,4347.981,Visa,Pune,Digital,40,
250,872761,2097,9/6/2023 16:03,6610.57,MasterCard,Kolkata,POS,44,0
1197,508874,2048,3/13/2024 3:15,7146.615,MasterCard,Pune,POS,65,0
827,342779,2045,1/30/2024 13:49,4249.24,Visa,Mumbai,Digital,22,0
839,649917,2094,9/3/2023 13:41,5193.372,Visa,Chennai,Digital,50,1
267,539639,2085,11/13/2023 13:02,8865.852,,Jaipur,Digital,37,0
239,918144,2013,9/29/2023 10:51,9555.58,Rupay,Mumbai,Digital,22,0
73,423573,2025,12/11/2023 18:11,,Rupay,Bangalore,Digital,44,0
929,410898,2038,10/27/2023 6:32,,MasterCard,Chennai,Digital,38,0
1100,318838,2074,11/30/2023 16:13,7144.81,Rupay,Bangalore,Digital,51,0
644,439695,2036,3/14/2024 14:10,7652.48,Visa,Bangalore,Digital,31,1
1058,413454,2064,3/28/2024 8:46,5547.38,Rupay,Ahmedabad,Digital,28,0
82,360153,2006,12/21/2023 7:36,11930.028,Rupay,Pune,Digital,22,0
184,328572,2077,10/21/2023 20:46,9837.61,,Pune,,25,0
1115,825792,2070,12/14/2023 2:16,6906.165,MasterCard,Ahmedabad,Digital,49,0
122,791029,2086,9/7/2023 10:01,6116.363,Rupay,Pune,POS,56,0
616,741542,2076,2/23/2024 17:53,3385.32,Visa,Surat,POS,47,0
493,373149,2092,2/14/2024 15:01,10795.301,Visa,Kolkata,Digital,47,0
1044,108402,2044,2/22/2024 11:29,3971.275,Visa,Mumbai,Digital,28,0
680,254743,2050,1/27/2024 18:46,7280.38,,Hyderabad,POS,36,
115,772289,2060,10/2/2023 8:45,7102.01,Rupay,Pune,Digital,64,0
974,184513,2046,3/11/2024 0:01,12716.01,MasterCard,Kolkata,Digital,62,1
1001,587540,2048,2/16/2024 21:48,8349.74,MasterCard,Kolkata,Digital,26,0
495,187994,2053,3/15/2024 11:23,7214.944,MasterCard,Pune,Digital,43,0
953,357278,2040,1/14/2024 22:31,9506.53,Rupay,Pune,Digital,23,1
328,611094,2060,1/23/2024 7:18,1815.42,Visa,Ahmedabad,Digital,29,0
1060,744219,2089,12/16/2023 2:41,2648.916,Rupay,Chennai,Digital,29,0
687,291122,2097,9/13/2023 21:24,5429.95,Rupay,Delhi,Digital,22,0
237,635197,2080,11/12/2023 11:28,7860.91,MasterCard,Surat,Digital,40,0
1085,536202,2061,12/28/2023 23:15,4751.715,Visa,Pune,POS,31,0
644,439695,2036,3/14/2024 14:10,7652.48,Visa,Bangalore,Digital,31,1
288,900633,2001,1/3/2024 17:32,6786.318,Visa,Pune,Digital,,0
335,584505,2043,12/23/2023 16:30,7273.5,Rupay,Jaipur,Digital,32,
56,256626,2053,9/19/2023 9:04,,Visa,Chennai,POS,50,1
1171,717656,2046,1/29/2024 11:49,9697.44,Rupay,Kolkata,Digital,,1
728,577563,2063,11/19/2023 19:14,8930.61,Visa,Jaipur,POS,19,0
974,184513,2046,3/11/2024 0:01,12716.01,MasterCard,Kolkata,Digital,62,1
218,682781,2011,11/23/2023 6:11,,MasterCard,Jaipur,POS,55,0
831,313503,2048,10/17/2023 17:47,533.72,Rupay,Pune,Digital,30,1
459,782523,2061,1/7/2024 7:47,1396.77,,Surat,Digital,55,0
691,121744,2098,12/24/2023 0:41,,Rupay,Kolkata,Digital,21,1
590,330559,2044,10/9/2023 7:55,10826.09,Rupay,Hyderabad,Digital,64,0
503,576973,2004,10/11/2023 23:32,2565.6015,Visa,Mumbai,Digital,,
706,669685,2066,3/17/2024 5:09,13127.4825,MasterCard,Surat,POS,41,1
411,685364,2054,9/9/2023 1:18,7795.245,Visa,Surat,Digital,33,
329,280217,2042,4/1/2024 6:30,,,,Digital,24,0
986,733154,2000,2/3/2024 4:36,10411.05,MasterCard,Surat,Digital,31,0
525,895597,2067,3/1/2024 11:51,5477.05,Visa,Delhi,POS,51,0
939,243635,2098,2/6/2024 22:39,7235.33,MasterCard,Chennai,Digital,52,
998,847758,2046,10/31/2023 19:16,3577.752,Visa,,Digital,35,0
913,200781,2091,1/9/2024 7:57,,Rupay,Surat,Digital,,0
1073,700540,2045,2/2/2024 5:11,4196.835,Visa,Kolkata,Digital,65,0
533,721021,2008,11/5/2023 13:50,2885.608,,Mumbai,POS,43,
392,844685,2094,3/1/2024 15:05,5902.61,Rupay,,Digital,66,0
920,139864,2095,1/5/2024 9:10,6990.78,MasterCard,Chennai,Digital,52,1
612,938489,2081,11/17/2023 14:13,4619.69,Visa,Jaipur,POS,50,0
245,582905,2021,1/16/2024 20:01,8416.67,Visa,Surat,Digital,44,0
265,650772,2075,11/13/2023 9:12,170.48,Visa,Chennai,POS,,1
305,765372,2097,10/21/2023 5:20,3427.395,Visa,Surat,POS,51,0
549,114299,2037,1/20/2024 1:11,13645.11,Rupay,Hyderabad,Digital,53,0
67,422454,2072,11/9/2023 4:54,5881.59,MasterCard,Delhi,Digital,22,1
173,671201,2071,1/18/2024 5:00,3299.37,Rupay,Delhi,Digital,33,1
423,192396,2041,12/19/2023 15:14,4241.42,Visa,Ahmedabad,Digital,27,1
97,246232,2087,9/20/2023 18:44,3508.34,Visa,Pune,Digital,20,
774,235593,2087,1/7/2024 2:46,2128.842,MasterCard,,,44,0
415,554435,2003,10/27/2023 19:19,4368.49,Visa,Kolkata,Digital,24,1
1191,420012,2007,9/7/2023 11:51,3064.01,Rupay,Pune,Digital,67,1
758,749130,2045,9/1/2023 3:52,3164.37,Visa,Chennai,Digital,,0
1185,469767,2067,2/24/2024 15:30,341.724,MasterCard,Ahmedabad,Digital,,0
1095,501871,2047,3/18/2024 8:20,3907.11,Rupay,Delhi,Digital,68,0
889,832041,2055,2/19/2024 11:48,5534.76,MasterCard,Pune,Digital,31,0
829,951486,2097,9/25/2023 23:35,7328.55,Visa,Hyderabad,POS,39,0
525,895597,2067,3/1/2024 11:51,5477.05,Visa,Delhi,POS,51,0
669,800503,2035,12/28/2023 6:19,514.965,MasterCard,Ahmedabad,Digital,30,1
644,439695,2036,3/14/2024 14:10,7652.48,Visa,Bangalore,Digital,31,1
622,303611,2012,10/24/2023 7:28,1462.62,Rupay,Pune,Digital,43,
226,183701,2052,12/25/2023 20:43,4571.05,MasterCard,Jaipur,,44,0
997,351543,2036,1/22/2024 8:44,9122.597,MasterCard,Bangalore,POS,63,0
1143,313553,2084,12/24/2023 8:12,753.612,Visa,Chennai,Digital,35,0
298,704385,2039,1/4/2024 10:49,5845.11,Visa,,Digital,57,0
654,943925,2016,1/19/2024 16:22,8684.555,MasterCard,Kolkata,POS,40,1
102,268680,2021,3/13/2024 3:55,,Rupay,Delhi,Digital,27,0
642,625314,2078,11/4/2023 0:34,4243.2,Rupay,Surat,Digital,46,0
468,229566,2048,1/14/2024 0:26,14960.9295,MasterCard,Jaipur,POS,,0
456,525829,2029,2/17/2024 9:57,7666.85,Rupay,Kolkata,Digital,68,1
888,653317,2095,9/10/2023 4:27,11361.495,Rupay,Pune,Digital,40,0
1162,402729,2042,1/26/2024 2:58,11206.0575,Rupay,Hyderabad,,31,0
465,689745,2078,10/13/2023 17:38,,Rupay,Kolkata,POS,42,1
1032,677419,2028,1/17/2024 1:43,4251.996,Visa,Ahmedabad,Digital,,0
6,774817,2001,3/4/2024 22:33,8526.012,Rupay,Mumbai,,23,1
687,291122,2097,9/13/2023 21:24,5429.95,Rupay,Delhi,Digital,22,0
110,348705,2048,10/27/2023 4:56,1405.185,Visa,Jaipur,Digital,63,1
691,121744,2098,12/24/2023 0:41,,Rupay,Kolkata,Digital,21,1
156,383598,2082,2/27/2024 0:41,2684.46,Visa,Kolkata,Digital,62,0
941,516132,2007,1/9/2024 2:47,15671.142,Visa,Surat,Digital,57,1
1142,548765,2002,3/29/2024 10:33,,MasterCard,Chennai,Digital,18,0
172,189802,2058,12/7/2023 21:28,7068.842,Visa,Mumbai,Digital,30,0
1043,556278,2022,2/16/2024 1:02,,MasterCard,Mumbai,Digital,68,
366,170291,2011,11/27/2023 17:45,5564.55,Visa,Bangalore,Digital,21,0
720,670174,2002,2/17/2024 4:07,15832.512,Rupay,Mumbai,POS,33,1
379,169048,2084,11/10/2023 18:04,3714.68,MasterCard,Delhi,POS,56,1
532,139326,2028,2/11/2024 5:36,3696.426,Rupay,Delhi,POS,20,0
839,649917,2094,9/3/2023 13:41,5193.372,Visa,Chennai,Digital,50,1
547,421487,2087,9/15/2023 15:24,768.669,Rupay,Hyderabad,Digital,35,1
1087,705153,2065,9/23/2023 8:42,9816.543,Rupay,Bangalore,Digital,26,1
1162,402729,2042,1/26/2024 2:58,11206.0575,Rupay,Hyderabad,,31,0
645,193642,2092,11/3/2023 23:43,9271.638,,,Digital,39,
575,612514,2090,11/27/2023 2:47,14754.06,Visa,Surat,POS,57,
175,144823,2066,9/26/2023 20:03,7823.4,MasterCard,Kolkata,Digital,38,0
561,313655,2068,12/29/2023 5:14,14290.02,Visa,Ahmedabad,POS,64,1
1115,825792,2070,12/14/2023 2:16,6906.165,MasterCard,Ahmedabad,Digital,49,0
337,940048,2093,12/11/2023 21:50,2391.884,Rupay,Surat,,,1
1035,331206,2094,11/4/2023 18:17,10225.402,MasterCard,Ahmedabad,Digital,32,0
839,649917,2094,9/3/2023 13:41,5193.372,Visa,Chennai,Digital,50,1
282,974385,2025,11/14/2023 20:21,3587.616,Visa,Mumbai,Digital,63,0
404,590079,2044,12/5/2023 18:52,5508.404,MasterCard,Ahmedabad,POS,37,
577,849104,2032,3/19/2024 5:10,3399.099,Visa,,Digital,43,0
350,501079,2011,3/3/2024 23:57,2464.065,MasterCard,Kolkata,Digital,47,1
288,900633,2001,1/3/2024 17:32,6786.318,Visa,Pune,Digital,,0
453,859858,2002,12/16/2023 19:05,4989.79,MasterCard,Ahmedabad,Digital,28,0
758,749130,2045,9/1/2023 3:52,3164.37,Visa,Chennai,Digital,,0
506,157921,2046,10/13/2023 12:31,9364.993,Rupay,Kolkata,Digital,40,0
1022,487304,2050,10/12/2023 12:19,5774.604,Visa,Kolkata,Digital,32,1
234,813415,2058,1/25/2024 5:24,6822.162,MasterCard,Pune,Digital,45,0
432,201828,2017,1/10/2024 21:45,1885.54,Visa,Surat,POS,53,0
667,836721,2028,3/25/2024 5:15,1727.505,Visa,Jaipur,Digital,19,0
425,545462,2054,12/1/2023 10:18,9440.676,Visa,Hyderabad,Digital,34,0
915,995324,2059,9/5/2023 2:10,6223.248,Visa,Hyderabad,Digital,49,0
1167,309988,2042,12/24/2023 7:54,10737.474,Visa,Delhi,POS,59,0
519,821465,2002,2/17/2024 8:35,11351.64,Rupay,Delhi,POS,22,1
821,299198,2076,1/21/2024 18:01,1249.56,MasterCard,Delhi,POS,,0
812,113231,2039,2/4/2024 11:11,6802.77,Visa,Hyderabad,,58,0
809,663039,2019,9/21/2023 12:20,3579.97,MasterCard,Pune,Digital,49,0
689,216349,2003,3/10/2024 7:45,2456.84,MasterCard,Mumbai,POS,28,
992,592245,2000,12/23/2023 1:34,,MasterCard,,Digital,44,0
806,106398,2053,2/1/2024 10:19,9029.064,MasterCard,,POS,67,1
1010,633668,2001,9/21/2023 13:55,1117.944,MasterCard,Delhi,Digital,52,0
365,359297,2088,12/11/2023 6:55,,MasterCard,Mumbai,POS,53,0
1134,964122,2010,11/11/2023 1:35,11098.56,MasterCard,Chennai,,55,1
533,721021,2008,11/5/2023 13:50,2885.608,,Mumbai,POS,43,
897,180019,2053,11/29/2023 18:52,8275.74,Visa,Pune,Digital,60,0
877,950951,2052,3/10/2024 17:05,1448.5,Visa,Ahmedabad,POS,66,0
478,911045,2055,10/1/2023 10:00,10882.86,Visa,Kolkata,Digital,22,0
1051,629095,2007,3/20/2024 16:18,6266.6,Visa,Chennai,,35,1
712,368948,2046,11/26/2023 12:35,683.23,Rupay,,Digital,46,
475,483215,2042,1/8/2024 5:58,7351.995,MasterCard,Kolkata,Digital,61,1
623,757463,2045,3/4/2024 1:05,5268.03,Visa,Pune,Digital,65,0
795,499306,2010,12/12/2023 6:25,614.68,Visa,Chennai,Digital,56,0
708,512483,2055,12/11/2023 13:16,7018.716,MasterCard,Jaipur,,39,
507,323353,2086,3/18/2024 22:54,6761.004,Rupay,Delhi,POS,26,0
795,499306,2010,12/12/2023 6:25,614.68,Visa,Chennai,Digital,56,0
441,589533,2061,11/30/2023 18:59,10350.736,Rupay,Ahmedabad,Digital,23,1
487,879598,2070,3/17/2024 18:10,5623.67,MasterCard,Mumbai,Digital,47,1
487,879598,2070,3/17/2024 18:10,5623.67,MasterCard,Mumbai,Digital,47,1
366,170291,2011,11/27/2023 17:45,5564.55,Visa,Bangalore,Digital,21,0
591,182584,2088,12/8/2023 7:40,7365.38,MasterCard,Mumbai,Digital,33,0
1099,877882,2030,3/5/2024 17:17,1711.18,MasterCard,Surat,POS,48,0
821,299198,2076,1/21/2024 18:01,1249.56,MasterCard,Delhi,POS,,0
1088,686030,2063,11/2/2023 21:00,5239.776,Rupay,Kolkata,Digital,68,0
127,924556,2031,2/27/2024 3:22,7771.515,Visa,Chennai,POS,37,0
157,582159,2033,10/25/2023 21:33,5050.53,,Pune,Digital,43,0
604,528632,2022,12/30/2023 18:02,1914.75,Visa,Kolkata,Digital,22,0
870,363200,2044,1/4/2024 0:03,10181.025,Rupay,Pune,POS,22,1
269,874415,2026,2/23/2024 13:19,3000.53,Rupay,,Digital,41,0
497,616807,2097,11/9/2023 16:21,5675.04,Rupay,Mumbai,,20,0
910,787964,2019,11/30/2023 7:57,4432.39,Visa,Mumbai,Digital,56,0
1033,452850,2056,12/12/2023 15:39,3130.589,MasterCard,Pune,,19,0
506,157921,2046,10/13/2023 12:31,9364.993,Rupay,Kolkata,Digital,40,0
960,807455,2069,10/24/2023 0:58,7705.785,Rupay,Bangalore,POS,45,1
367,345963,2014,3/1/2024 15:07,102.03,Rupay,Chennai,POS,53,0
5,935741,2044,12/22/2023 18:42,,,Bangalore,Digital,19,0
828,402694,2014,2/1/2024 19:36,2985.66,,Kolkata,Digital,51,
1100,318838,2074,11/30/2023 16:13,7144.81,Rupay,Bangalore,Digital,51,0
581,236782,2079,11/26/2023 10:38,1563.44,Rupay,Pune,,59,0
540,108263,2078,12/16/2023 19:24,,MasterCard,Chennai,Digital,66,1
633,592988,2082,1/17/2024 2:38,,MasterCard,Ahmedabad,Digital,59,1
88,843351,2042,2/6/2024 21:48,6209.335,Rupay,Chennai,Digital,43,0
6,774817,2001,3/4/2024 22:33,8526.012,Rupay,Mumbai,,23,1
641,284510,2059,10/18/2023 21:43,8378.56,Rupay,Bangalore,Digital,34,1
211,975096,2046,9/7/2023 3:04,7259.055,,Ahmedabad,,39,1
